sequence_file_id,run_library_assignment_id,sequencing_run_id,library_preparation_id,seq_sample_id,current_seq_sample_id,correct_seq_sample_id,suggested_correct_seq_sample_id,suggested_equals_correct,already_correct,forward_fq,reverse_fq,corrected_forward_fq,corrected_reverse_fq,note
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-5__10.0__9D__2023-07-13__10.0__9D__237.0__ITS__L-230622-ITS-w-10-5,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-5__10.0__9D__2023-07-13__10.0__9D__237.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-10-5__10.0__9D__2023-07-13__10.0__9D__237.0__ITS,L-230622-ITS-w-10-5,L-230622-ITS-w-10-5,,L-230622-ITS-w-10-5,False,True,L-230622-ITS-w-10-5_S142_L001_R1_001.fastq.gz,L-230622-ITS-w-10-5_S142_L001_R2_001.fastq.gz,L-230622-ITS-w-10-5_S142_L001_R1_001.fastq.gz,L-230622-ITS-w-10-5_S142_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-1__10.0__5D__2023-07-10__10.0__5D__233.0__ITS__L-230622-ITS-w-6-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-1__10.0__5D__2023-07-10__10.0__5D__233.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-1__10.0__5D__2023-07-10__10.0__5D__233.0__ITS,L-230622-ITS-w-6-1,L-230622-ITS-w-6-1,,L-230622-ITS-w-6-1,False,True,L-230622-ITS-w-6-1_S110_L001_R1_001.fastq.gz,L-230622-ITS-w-6-1_S110_L001_R2_001.fastq.gz,L-230622-ITS-w-6-1_S110_L001_R1_001.fastq.gz,L-230622-ITS-w-6-1_S110_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-3__10.0__5F__2023-07-10__10.0__5F__257.0__ITS__L-230622-ITS-w-6-3,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-3__10.0__5F__2023-07-10__10.0__5F__257.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-3__10.0__5F__2023-07-10__10.0__5F__257.0__ITS,L-230622-ITS-w-6-3,L-230622-ITS-w-6-3,,L-230622-ITS-w-6-3,False,True,L-230622-ITS-w-6-3_S112_L001_R1_001.fastq.gz,L-230622-ITS-w-6-3_S112_L001_R2_001.fastq.gz,L-230622-ITS-w-6-3_S112_L001_R1_001.fastq.gz,L-230622-ITS-w-6-3_S112_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-4__10.0__5G__2023-07-10__10.0__5G__269.0__ITS__L-230622-ITS-w-6-4,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-4__10.0__5G__2023-07-10__10.0__5G__269.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-4__10.0__5G__2023-07-10__10.0__5G__269.0__ITS,L-230622-ITS-w-6-4,L-230622-ITS-w-6-4,,L-230622-ITS-w-6-4,False,True,L-230622-ITS-w-6-4_S113_L001_R1_001.fastq.gz,L-230622-ITS-w-6-4_S113_L001_R2_001.fastq.gz,L-230622-ITS-w-6-4_S113_L001_R1_001.fastq.gz,L-230622-ITS-w-6-4_S113_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-5__10.0__5H__2023-07-10__10.0__5H__281.0__ITS__L-230622-ITS-w-6-5,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-5__10.0__5H__2023-07-10__10.0__5H__281.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-5__10.0__5H__2023-07-10__10.0__5H__281.0__ITS,L-230622-ITS-w-6-5,L-230622-ITS-w-6-5,,L-230622-ITS-w-6-5,False,True,L-230622-ITS-w-6-5_S114_L001_R1_001.fastq.gz,L-230622-ITS-w-6-5_S114_L001_R2_001.fastq.gz,L-230622-ITS-w-6-5_S114_L001_R1_001.fastq.gz,L-230622-ITS-w-6-5_S114_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-6__10.0__6A__2023-07-10__10.0__6A__198.0__ITS__L-230622-ITS-w-6-6,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-6__10.0__6A__2023-07-10__10.0__6A__198.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-6__10.0__6A__2023-07-10__10.0__6A__198.0__ITS,L-230622-ITS-w-6-6,L-230622-ITS-w-6-6,,L-230622-ITS-w-6-6,False,True,L-230622-ITS-w-6-6_S115_L001_R1_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R2_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R1_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-7__10.0__6B__2023-07-10__10.0__6B__210.0__ITS__L-230622-ITS-w-6-7,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-7__10.0__6B__2023-07-10__10.0__6B__210.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-7__10.0__6B__2023-07-10__10.0__6B__210.0__ITS,L-230622-ITS-w-6-7,L-230622-ITS-w-6-7,,L-230622-ITS-w-6-7,False,True,L-230622-ITS-w-6-7_S116_L001_R1_001.fastq.gz,L-230622-ITS-w-6-7_S116_L001_R2_001.fastq.gz,L-230622-ITS-w-6-7_S116_L001_R1_001.fastq.gz,L-230622-ITS-w-6-7_S116_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-1__10.0__6C__2023-07-10__10.0__6C__222.0__ITS__L-230622-ITS-w-7-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-1__10.0__6C__2023-07-10__10.0__6C__222.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-7-1__10.0__6C__2023-07-10__10.0__6C__222.0__ITS,L-230622-ITS-w-7-1,L-230622-ITS-w-7-1,,L-230622-ITS-w-7-1,False,True,L-230622-ITS-w-7-1_S117_L001_R1_001.fastq.gz,L-230622-ITS-w-7-1_S117_L001_R2_001.fastq.gz,L-230622-ITS-w-7-1_S117_L001_R1_001.fastq.gz,L-230622-ITS-w-7-1_S117_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-2__10.0__6D__2023-07-10__10.0__6D__234.0__ITS__L-230622-ITS-w-7-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-2__10.0__6D__2023-07-10__10.0__6D__234.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-7-2__10.0__6D__2023-07-10__10.0__6D__234.0__ITS,L-230622-ITS-w-7-2,L-230622-ITS-w-7-2,,L-230622-ITS-w-7-2,False,True,L-230622-ITS-w-7-2_S118_L001_R1_001.fastq.gz,L-230622-ITS-w-7-2_S118_L001_R2_001.fastq.gz,L-230622-ITS-w-7-2_S118_L001_R1_001.fastq.gz,L-230622-ITS-w-7-2_S118_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-3__10.0__6E__2023-07-10__10.0__6E__246.0__ITS__L-230622-ITS-w-7-3,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-7-3__10.0__6E__2023-07-10__10.0__6E__246.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-7-3__10.0__6E__2023-07-10__10.0__6E__246.0__ITS,L-230622-ITS-w-7-3,L-230622-ITS-w-7-3,,L-230622-ITS-w-7-3,False,True,L-230622-ITS-w-7-3_S119_L001_R1_001.fastq.gz,L-230622-ITS-w-7-3_S119_L001_R2_001.fastq.gz,L-230622-ITS-w-7-3_S119_L001_R1_001.fastq.gz,L-230622-ITS-w-7-3_S119_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-2__10.0__5E__2023-07-10__10.0__5E__245.0__ITS__L-230622-ITS-w-6-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-6-2__10.0__5E__2023-07-10__10.0__5E__245.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-6-2__10.0__5E__2023-07-10__10.0__5E__245.0__ITS,L-230622-ITS-w-6-2,L-230622-ITS-w-6-2,,L-230622-ITS-w-6-2,False,True,L-230622-ITS-w-6-2_S111_L001_R1_001.fastq.gz,L-230622-ITS-w-6-2_S111_L001_R2_001.fastq.gz,L-230622-ITS-w-6-2_S111_L001_R1_001.fastq.gz,L-230622-ITS-w-6-2_S111_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-6__10.0__9E__2023-07-13__10.0__9E__249.0__ITS__L-230622-ITS-w-10-6,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-6__10.0__9E__2023-07-13__10.0__9E__249.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-10-6__10.0__9E__2023-07-13__10.0__9E__249.0__ITS,L-230622-ITS-w-10-6,L-230622-ITS-w-10-6,,L-230622-ITS-w-10-6,False,True,L-230622-ITS-w-10-6_S143_L001_R1_001.fastq.gz,L-230622-ITS-w-10-6_S143_L001_R2_001.fastq.gz,L-230622-ITS-w-10-6_S143_L001_R1_001.fastq.gz,L-230622-ITS-w-10-6_S143_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-9-4__10.0__8D__2023-07-13__10.0__8D__236.0__ITS__L-230622-ITS-w-9-4,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-9-4__10.0__8D__2023-07-13__10.0__8D__236.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-9-4__10.0__8D__2023-07-13__10.0__8D__236.0__ITS,L-230622-ITS-w-9-4,L-230622-ITS-w-9-4,,L-230622-ITS-w-9-4,False,True,L-230622-ITS-w-9-4_S134_L001_R1_001.fastq.gz,L-230622-ITS-w-9-4_S134_L001_R2_001.fastq.gz,L-230622-ITS-w-9-4_S134_L001_R1_001.fastq.gz,L-230622-ITS-w-9-4_S134_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-11-1__10.0__9G__2023-07-13__10.0__9G__273.0__ITS__L-230622-ITS-w-11-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-11-1__10.0__9G__2023-07-13__10.0__9G__273.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-11-1__10.0__9G__2023-07-13__10.0__9G__273.0__ITS,L-230622-ITS-w-11-1,L-230622-ITS-w-11-1,,L-230622-ITS-w-11-1,False,True,L-230622-ITS-w-11-1_S145_L001_R1_001.fastq.gz,L-230622-ITS-w-11-1_S145_L001_R2_001.fastq.gz,L-230622-ITS-w-11-1_S145_L001_R1_001.fastq.gz,L-230622-ITS-w-11-1_S145_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-2__10.0__2H__2023-07-03__10.0__2H__278.0__ITS__L-230622-ITS-w-3-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-2__10.0__2H__2023-07-03__10.0__2H__278.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-2__10.0__2H__2023-07-03__10.0__2H__278.0__ITS,L-230622-ITS-w-3-2,L-230622-ITS-w-3-2,,L-230622-ITS-w-3-2,False,True,L-230622-ITS-w-3-2_S90_L001_R1_001.fastq.gz,L-230622-ITS-w-3-2_S90_L001_R2_001.fastq.gz,L-230622-ITS-w-3-2_S90_L001_R1_001.fastq.gz,L-230622-ITS-w-3-2_S90_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-1__10.0__2G__2023-07-03__10.0__2G__266.0__ITS__L-230622-ITS-w-3-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-1__10.0__2G__2023-07-03__10.0__2G__266.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-1__10.0__2G__2023-07-03__10.0__2G__266.0__ITS,L-230622-ITS-w-3-1,L-230622-ITS-w-3-1,,L-230622-ITS-w-3-1,False,True,L-230622-ITS-w-3-1_S89_L001_R1_001.fastq.gz,L-230622-ITS-w-3-1_S89_L001_R2_001.fastq.gz,L-230622-ITS-w-3-1_S89_L001_R1_001.fastq.gz,L-230622-ITS-w-3-1_S89_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-4__10.0__2C__2023-07-14__10.0__2C__218.0__ITS__L-230622-ITS-w-2-4,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-4__10.0__2C__2023-07-14__10.0__2C__218.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-2-4__10.0__2C__2023-07-14__10.0__2C__218.0__ITS,L-230622-ITS-w-2-4,L-230622-ITS-w-2-4,,L-230622-ITS-w-2-4,False,True,L-230622-ITS-w-2-4_S88_L001_R1_001.fastq.gz,L-230622-ITS-w-2-4_S88_L001_R2_001.fastq.gz,L-230622-ITS-w-2-4_S88_L001_R1_001.fastq.gz,L-230622-ITS-w-2-4_S88_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-3__10.0__2B__2023-07-14__10.0__2B__206.0__ITS__L-230622-ITS-w-2-3,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-3__10.0__2B__2023-07-14__10.0__2B__206.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-2-3__10.0__2B__2023-07-14__10.0__2B__206.0__ITS,L-230622-ITS-w-2-3,L-230622-ITS-w-2-3,,L-230622-ITS-w-2-3,False,True,L-230622-ITS-w-2-3_S87_L001_R1_001.fastq.gz,L-230622-ITS-w-2-3_S87_L001_R2_001.fastq.gz,L-230622-ITS-w-2-3_S87_L001_R1_001.fastq.gz,L-230622-ITS-w-2-3_S87_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-2__10.0__2A__2023-07-14__10.0__2A__194.0__ITS__L-230622-ITS-w-2-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-2-2__10.0__2A__2023-07-14__10.0__2A__194.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-2-2__10.0__2A__2023-07-14__10.0__2A__194.0__ITS,L-230622-ITS-w-2-2,L-230622-ITS-w-2-2,,L-230622-ITS-w-2-2,False,True,L-230622-ITS-w-2-2_S86_L001_R1_001.fastq.gz,L-230622-ITS-w-2-2_S86_L001_R2_001.fastq.gz,L-230622-ITS-w-2-2_S86_L001_R1_001.fastq.gz,L-230622-ITS-w-2-2_S86_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-7__10.0__1G__2023-07-03__10.0__1G__265.0__ITS__L-230622-ITS-w-1-7,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-7__10.0__1G__2023-07-03__10.0__1G__265.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-7__10.0__1G__2023-07-03__10.0__1G__265.0__ITS,L-230622-ITS-w-1-7,L-230622-ITS-w-1-7,,L-230622-ITS-w-1-7,False,True,L-230622-ITS-w-1-7_S85_L001_R1_001.fastq.gz,L-230622-ITS-w-1-7_S85_L001_R2_001.fastq.gz,L-230622-ITS-w-1-7_S85_L001_R1_001.fastq.gz,L-230622-ITS-w-1-7_S85_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-6__10.0__1F__2023-07-03__10.0__1F__253.0__ITS__L-230622-ITS-w-1-6,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-6__10.0__1F__2023-07-03__10.0__1F__253.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-6__10.0__1F__2023-07-03__10.0__1F__253.0__ITS,L-230622-ITS-w-1-6,L-230622-ITS-w-1-6,,L-230622-ITS-w-1-6,False,True,L-230622-ITS-w-1-6_S84_L001_R1_001.fastq.gz,L-230622-ITS-w-1-6_S84_L001_R2_001.fastq.gz,L-230622-ITS-w-1-6_S84_L001_R1_001.fastq.gz,L-230622-ITS-w-1-6_S84_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-5__10.0__1E__2023-07-03__10.0__1E__241.0__ITS__L-230622-ITS-w-1-5,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-5__10.0__1E__2023-07-03__10.0__1E__241.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-5__10.0__1E__2023-07-03__10.0__1E__241.0__ITS,L-230622-ITS-w-1-5,L-230622-ITS-w-1-5,,L-230622-ITS-w-1-5,False,True,L-230622-ITS-w-1-5_S83_L001_R1_001.fastq.gz,L-230622-ITS-w-1-5_S83_L001_R2_001.fastq.gz,L-230622-ITS-w-1-5_S83_L001_R1_001.fastq.gz,L-230622-ITS-w-1-5_S83_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-4__10.0__1D__2023-07-03__10.0__1D__229.0__ITS__L-230622-ITS-w-1-4,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-4__10.0__1D__2023-07-03__10.0__1D__229.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-4__10.0__1D__2023-07-03__10.0__1D__229.0__ITS,L-230622-ITS-w-1-4,L-230622-ITS-w-1-4,,L-230622-ITS-w-1-4,False,True,L-230622-ITS-w-1-4_S82_L001_R1_001.fastq.gz,L-230622-ITS-w-1-4_S82_L001_R2_001.fastq.gz,L-230622-ITS-w-1-4_S82_L001_R1_001.fastq.gz,L-230622-ITS-w-1-4_S82_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-3__10.0__1C__2023-07-03__10.0__1C__217.0__ITS__L-230622-ITS-w-1-3,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-3__10.0__1C__2023-07-03__10.0__1C__217.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-3__10.0__1C__2023-07-03__10.0__1C__217.0__ITS,L-230622-ITS-w-1-3,L-230622-ITS-w-1-3,,L-230622-ITS-w-1-3,False,True,L-230622-ITS-w-1-3_S81_L001_R1_001.fastq.gz,L-230622-ITS-w-1-3_S81_L001_R2_001.fastq.gz,L-230622-ITS-w-1-3_S81_L001_R1_001.fastq.gz,L-230622-ITS-w-1-3_S81_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-2__10.0__1B__2023-07-03__10.0__1B__205.0__ITS__L-230622-ITS-w-1-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-2__10.0__1B__2023-07-03__10.0__1B__205.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-2__10.0__1B__2023-07-03__10.0__1B__205.0__ITS,L-230622-ITS-w-1-2,L-230622-ITS-w-1-2,,L-230622-ITS-w-1-2,False,True,L-230622-ITS-w-1-2_S80_L001_R1_001.fastq.gz,L-230622-ITS-w-1-2_S80_L001_R2_001.fastq.gz,L-230622-ITS-w-1-2_S80_L001_R1_001.fastq.gz,L-230622-ITS-w-1-2_S80_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-7__10.0__9F__2023-07-13__10.0__9F__261.0__ITS__L-230622-ITS-w-10-7,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-10-7__10.0__9F__2023-07-13__10.0__9F__261.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-10-7__10.0__9F__2023-07-13__10.0__9F__261.0__ITS,L-230622-ITS-w-10-7,L-230622-ITS-w-10-7,,L-230622-ITS-w-10-7,False,True,L-230622-ITS-w-10-7_S144_L001_R1_001.fastq.gz,L-230622-ITS-w-10-7_S144_L001_R2_001.fastq.gz,L-230622-ITS-w-10-7_S144_L001_R1_001.fastq.gz,L-230622-ITS-w-10-7_S144_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-3__10.0__3A__2023-07-03__10.0__3A__195.0__ITS__L-230622-ITS-w-3-3,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-3__10.0__3A__2023-07-03__10.0__3A__195.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-3__10.0__3A__2023-07-03__10.0__3A__195.0__ITS,L-230622-ITS-w-3-3,L-230622-ITS-w-3-3,,L-230622-ITS-w-3-3,False,True,L-230622-ITS-w-3-3_S91_L001_R1_001.fastq.gz,L-230622-ITS-w-3-3_S91_L001_R2_001.fastq.gz,L-230622-ITS-w-3-3_S91_L001_R1_001.fastq.gz,L-230622-ITS-w-3-3_S91_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-4__10.0__3B__2023-07-03__10.0__3B__207.0__ITS__L-230622-ITS-w-3-4,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-4__10.0__3B__2023-07-03__10.0__3B__207.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-4__10.0__3B__2023-07-03__10.0__3B__207.0__ITS,L-230622-ITS-w-3-4,L-230622-ITS-w-3-4,,L-230622-ITS-w-3-4,False,True,L-230622-ITS-w-3-4_S92_L001_R1_001.fastq.gz,L-230622-ITS-w-3-4_S92_L001_R2_001.fastq.gz,L-230622-ITS-w-3-4_S92_L001_R1_001.fastq.gz,L-230622-ITS-w-3-4_S92_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-1__10.0__1A__2023-07-03__10.0__1A__193.0__ITS__L-230622-ITS-w-1-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-1-1__10.0__1A__2023-07-03__10.0__1A__193.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-1-1__10.0__1A__2023-07-03__10.0__1A__193.0__ITS,L-230622-ITS-w-1-1,L-230622-ITS-w-1-1,,L-230622-ITS-w-1-1,False,True,L-230622-ITS-w-1-1_S79_L001_R1_001.fastq.gz,L-230622-ITS-w-1-1_S79_L001_R2_001.fastq.gz,L-230622-ITS-w-1-1_S79_L001_R1_001.fastq.gz,L-230622-ITS-w-1-1_S79_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-6__10.0__3D__2023-07-03__10.0__3D__231.0__ITS__L-230622-ITS-w-3-6,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-6__10.0__3D__2023-07-03__10.0__3D__231.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-6__10.0__3D__2023-07-03__10.0__3D__231.0__ITS,L-230622-ITS-w-3-6,L-230622-ITS-w-3-6,,L-230622-ITS-w-3-6,False,True,L-230622-ITS-w-3-6_S94_L001_R1_001.fastq.gz,L-230622-ITS-w-3-6_S94_L001_R2_001.fastq.gz,L-230622-ITS-w-3-6_S94_L001_R1_001.fastq.gz,L-230622-ITS-w-3-6_S94_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-11-2__10.0__9H__2023-07-13__10.0__9H__285.0__ITS__L-230622-ITS-w-11-2,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-11-2__10.0__9H__2023-07-13__10.0__9H__285.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-11-2__10.0__9H__2023-07-13__10.0__9H__285.0__ITS,L-230622-ITS-w-11-2,L-230622-ITS-w-11-2,,L-230622-ITS-w-11-2,False,True,L-230622-ITS-w-11-2_S146_L001_R1_001.fastq.gz,L-230622-ITS-w-11-2_S146_L001_R2_001.fastq.gz,L-230622-ITS-w-11-2_S146_L001_R1_001.fastq.gz,L-230622-ITS-w-11-2_S146_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-5__10.0__3C__2023-07-03__10.0__3C__219.0__ITS__L-230622-ITS-w-3-5,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-3-5__10.0__3C__2023-07-03__10.0__3C__219.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-3-5__10.0__3C__2023-07-03__10.0__3C__219.0__ITS,L-230622-ITS-w-3-5,L-230622-ITS-w-3-5,,L-230622-ITS-w-3-5,False,True,L-230622-ITS-w-3-5_S93_L001_R1_001.fastq.gz,L-230622-ITS-w-3-5_S93_L001_R2_001.fastq.gz,L-230622-ITS-w-3-5_S93_L001_R1_001.fastq.gz,L-230622-ITS-w-3-5_S93_L001_R2_001.fastq.gz,DNA_input_below_100pg
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-4-6__10.0__4C__2023-07-10__10.0__4C__220.0__ITS__L-230622-ITS-w-4-6,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-4-6__10.0__4C__2023-07-10__10.0__4C__220.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-4-6__10.0__4C__2023-07-10__10.0__4C__220.0__ITS,L-230622-ITS-w-4-6,L-230622-ITS-w-4-6,,L-230622-ITS-w-4-6,False,True,L-230622-ITS-w-4-6_S101_L001_R1_001.fastq.gz,L-230622-ITS-w-4-6_S101_L001_R2_001.fastq.gz,L-230622-ITS-w-4-6_S101_L001_R1_001.fastq.gz,L-230622-ITS-w-4-6_S101_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-4-5__10.0__4B__2023-07-03__10.0__4B__208.0__ITS__L-230622-ITS-w-4-5,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-4-5__10.0__4B__2023-07-03__10.0__4B__208.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-4-5__10.0__4B__2023-07-03__10.0__4B__208.0__ITS,L-230622-ITS-w-4-5,L-230622-ITS-w-4-5,,L-230622-ITS-w-4-5,False,True,L-230622-ITS-w-4-5_S100_L001_R1_001.fastq.gz,L-230622-ITS-w-4-5_S100_L001_R2_001.fastq.gz,L-230622-ITS-w-4-5_S100_L001_R1_001.fastq.gz,L-230622-ITS-w-4-5_S100_L001_R2_001.fastq.gz,
SF__RLA__seq240209_KSVAZ__LP__DX__L-230622-w-12-1__10.0__10F__2023-07-13__10.0__10F__262.0__ITS__L-230622-ITS-w-12-1,RLA__seq240209_KSVAZ__LP__DX__L-230622-w-12-1__10.0__10F__2023-07-13__10.0__10F__262.0__ITS,seq240209_KSVAZ,LP__DX__L-230622-w-12-1__10.0__10F__2023-07-13__10.0__10F__262.0__ITS,L-230622-ITS-w-12-1,L-230622-ITS-w-12-1,,L-230622-ITS-w-12-1,False,True,L-230622-ITS-w-12-1_S147_L001_R1_001.fastq.gz,L-230622-ITS-w-12-1_S147_L001_R2_001.fastq.gz,L-230622-ITS-w-12-1_S147_L001_R1_001.fastq.gz,L-230622-ITS-w-12-1_S147_L001_R2_001.fastq.gz,
